fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	max_depth	neg_bagging_fraction	pos_bagging_fraction	bagging_freq	scale_pos_weight	ganancia	iteracion
20220531 083524	binary	custom	TRUE	TRUE	FALSE	-100	31	32	TRUE	240007	0.203700274634192	0.419541652227199	1145	126	0.0344596351800793	23	0.468256347650429	0.983051898378034	30	0.73901276731166	12305000	514
20220531 083603	binary	custom	TRUE	TRUE	FALSE	-100	31	56	TRUE	240007	0.249523393334388	0.735425085141573	1597	1024	0.0455884963876153	30	0.487999528511376	0.834022077804835	2	1.11730109192114	12515000	515
20220531 083738	binary	custom	TRUE	TRUE	FALSE	-100	31	734	TRUE	240007	0.0105390418380639	0.152425343244599	644	855	0.0497095878670481	7	0.466251530848142	0.925792684401667	27	1.2232641908601	13478000	516
20220531 083849	binary	custom	TRUE	TRUE	FALSE	-100	31	399	TRUE	240007	0.0352080460346666	0.884313134120355	1291	833	0.0477391370824936	28	0.500914923077326	0.821555316658355	6	1.85604953297915	13400000	517
20220531 083957	binary	custom	TRUE	TRUE	FALSE	-100	31	393	TRUE	240007	0.0594526829085951	0.292389752537505	7700	934	0.0468357560622986	6	0.994284897416144	0.889603782650458	30	2.50092793785204	13450000	518
20220531 084106	binary	custom	TRUE	TRUE	FALSE	-100	31	258	TRUE	240007	0.0247788022733524	0.738276001407946	965	930	0.0491877439935528	28	0.497503405185057	0.990634509433425	22	1.29594046963907	13911000	519
20220531 084306	binary	custom	TRUE	TRUE	FALSE	-100	31	907	TRUE	240007	0.0107528112823791	0.986468365431819	1932	731	0.0466258075580529	6	0.995251533602661	0.804938567833248	17	2.38801075044849	13897000	520
20220531 084438	binary	custom	TRUE	TRUE	FALSE	-100	31	531	TRUE	240007	0.0201653895139335	0.952634357800278	1642	440	0.0475293392451139	8	0.834928200973061	0.866187702414375	16	2.43817626697489	13814000	521
20220531 084505	binary	custom	TRUE	TRUE	FALSE	-100	31	29	TRUE	240007	0.219277676124443	0.848770210598273	7492	289	0.0470926404039715	8	0.987113318103224	0.822350665661451	14	2.26747548822376	13309000	522
20220531 084716	binary	custom	TRUE	TRUE	FALSE	-100	31	905	TRUE	240007	0.0103670012776119	0.92542207378804	1925	470	0.0378417020799158	7	0.999732433963276	0.800532058959332	22	2.08140103658112	13949000	523
20220531 084754	binary	custom	TRUE	TRUE	FALSE	-100	31	217	TRUE	240007	0.0795579709432764	0.790684928401291	5990	894	0.0458578309164611	29	0.998867597638619	0.824971484987202	27	2.44641132583227	13087000	524
20220531 084905	binary	custom	TRUE	TRUE	FALSE	-100	31	289	TRUE	240007	0.0220010132343475	0.996890589283264	1650	358	0.0413382419296656	8	0.970218729266556	0.820121553372927	9	2.07737860134604	14135000	525
20220531 085042	binary	custom	TRUE	TRUE	FALSE	-100	31	430	TRUE	240007	0.0180869699785224	0.84654827945783	1991	408	0.0416308070773409	-1	0.982956367688236	0.830512094385644	14	2.06899188023683	14078000	526
20220531 085222	binary	custom	TRUE	TRUE	FALSE	-100	31	1403	TRUE	240007	0.0132480805938947	0.902249765140079	1676	693	0.0381364288360123	2	0.997081827658857	0.82278477962916	13	1.92040907555406	13360000	527
20220531 085253	binary	custom	TRUE	TRUE	FALSE	-100	31	38	TRUE	240007	0.0610292174956179	0.799284657804439	3787	417	0.0470646615553948	4	0.996339862273669	0.801030171600771	22	2.46547741083748	13212000	528
20220531 085349	binary	custom	TRUE	TRUE	FALSE	-100	31	356	TRUE	240007	0.0312658009900592	0.375138434981598	436	326	0.0464998428379533	8	0.402527937512777	0.862221171328058	22	0.947693700245224	13906000	529
20220531 085533	binary	custom	TRUE	TRUE	FALSE	-100	31	645	TRUE	240007	0.0157968960587497	0.213466837265171	1202	199	0.0430837732079178	8	0.72536466394852	0.811160417090236	14	2.09586622278904	14123000	530
20220531 085651	binary	custom	TRUE	TRUE	FALSE	-100	31	577	TRUE	240007	0.0186704553381234	0.270778278939159	1093	20	0.0366729737545616	8	0.699479429898246	0.911940109926647	12	1.23826926372412	14069000	531
20220531 085759	binary	custom	TRUE	TRUE	FALSE	-100	31	350	TRUE	240007	0.0264158170557146	0.274414320820687	1264	443	0.0399828670009984	7	0.706569904090892	0.812263250857851	21	1.23993023681022	13950000	532
20220531 085829	binary	custom	TRUE	TRUE	FALSE	-100	31	31	TRUE	240007	0.195357851434235	0.565046426946427	6110	17	0.0311201554046955	14	0.974087593110973	0.80020424231347	12	2.08754333840779	12926000	533
20220531 090015	binary	custom	TRUE	TRUE	FALSE	-100	31	508	TRUE	240007	0.0153999825657786	0.307540847200439	925	317	0.0468084963694617	11	0.696552504920954	0.935256834070365	20	1.23550281273197	13792000	534
20220531 090142	binary	custom	TRUE	TRUE	FALSE	-100	31	990	TRUE	240007	0.026178227270942	0.281807619364524	1097	85	0.036434240533632	9	0.316854679081619	0.84450872099726	5	0.758070506321683	14016000	535
20220531 090352	binary	custom	TRUE	TRUE	FALSE	-100	31	1014	TRUE	240007	0.0111619773294694	0.189515192786147	1085	92	0.0363096138462081	8	0.522676849859075	0.91661437902944	3	0.821637514646093	13728000	536
20220531 090416	binary	custom	TRUE	TRUE	FALSE	-100	31	57	TRUE	240007	0.167809379494014	0.760113938804122	6622	105	0.0480584839075545	30	0.970018084895406	0.811075254757895	5	1.8254959384476	13677000	537
20220531 090456	binary	custom	TRUE	TRUE	FALSE	-100	31	124	TRUE	240007	0.176453926358467	0.816416518190131	2607	1024	0.0473207874796695	9	0.650933359348428	0.853812609544564	9	2.48825796514743	12711000	538
20220531 090704	binary	custom	TRUE	TRUE	FALSE	-100	31	940	TRUE	240007	0.0206874497544223	0.256160141417469	6034	883	0.046079807963216	-1	0.993817274857121	0.975986093494037	26	2.00745712327249	13518000	539
20220531 090857	binary	custom	TRUE	TRUE	FALSE	-100	31	862	TRUE	240007	0.0158668600500708	0.105035164726433	5646	836	0.0469765294545635	9	0.99971270559479	0.967017365435215	29	2.4401318333074	13559000	540
